"% Associated Genes","% Common Gene","%Genes Cluster #","%Genes Cluster #1","%Genes Cluster #2","%Genes Cluster #3","%Genes Cluster #4","All Associated Genes","Associated Genes Found","CEREBRAL_DOWNSTRAM_INFO","CEREBRAL_DOWNSTRAM_INFO_ALL","CEREBRAL_LOCALIZATION_INFO","CEREBRAL_LOCALIZATION_INFO_ALL","Cluster","Common Genes","ENSEMBL_GENE_ID","Genes Cluster #1","Genes Cluster #2","Genes Cluster #3","Genes Cluster #4","GeneType","GOGroups","GOLevels","Group PValue","Group PValue Corrected with Benjamini-Hochberg","ID","Input Gene ID","Level","name","Nr. Genes","Ontology Source","OverViewTerm","selected","shared name","Term","Term PValue","Term PValue Corrected with Benjamini-Hochberg","UniProtKB_AC","UNIQUE_ID"
,,"100.0","100.0","0.0","0.0","0.0","","","","","0.Annotation definition not found in 'Homo Sapiens.properties' file","0.Annotation definition not found in 'Homo Sapiens.properties' file","","","ENSG00000272602","","","","","GENE-protein_coding,retained_intron","R-HSA:74160","","","","ZNF595","ZNF595",,"152687",,"","ASSOCIATED_GENE","false","152687","ZNF595",,,"[A0A075B7G3, A0A075B7G4, B4DU56, B4DX79, E9PN20, Q8IYB9]","152687"
,,"200.0","0.0","100.0","0.0","0.0","","","Transcription Factor Complex","Transcription Factor Complex","4.Nuclear Membrane","4.Nuclear Membrane","","","ENSG00000122565","","","","","GENE-processed_transcript,protein_coding,retained_intron","R-HSA:74160","","","","CBX3","CBX3",,"11335",,"","ASSOCIATED_GENE","false","11335","CBX3",,,"[A4D177, B8ZZ43, C9JMM0, Q13185, S4R2Y4]","11335"
,,"200.0","0.0","100.0","0.0","0.0","","","","","0.Annotation definition not found in 'Homo Sapiens.properties' file","0.Annotation definition not found in 'Homo Sapiens.properties' file","","","ENSG00000185947","","","","","GENE-nonsense_mediated_decay,protein_coding,retained_intron","R-HSA:74160","","","","ZNF267","ZNF267",,"10308",,"","ASSOCIATED_GENE","false","10308","ZNF267",,,"[H3BMG2, H3BNA3, H3BPW2, I3L4I6, Q14586]","10308"
"24.0",,"50.0","48.30015689833368","16.34666127397968","35.3531774964229","0.0","[AHCYL1, CD247, CD3G, FCGR1A, FCGR2A, FCGR3A, ITPR1, ITPR2, ITPR3, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PLA2G6, PLCG1, PLCG2, PLD1, PLD2, PLD3, PLD4, PLPP4, PLPP5, PRKCD, PRKCE, SYK]","[CD247, FCGR1A, FCGR3A, PIK3R1, PRKCD, SYK]","","","","","None Specific Cluster","","","[CD247, FCGR3A, SYK]","[FCGR1A]","[PIK3R1, PRKCD]","[]","","[Group58]","[-1]","{Group58=4.403776145234479E-6}","{Group58=1.2506724252465921E-5}","R-HSA:2029485","","4","Role%20of%20phospholipids%20in%20phagocytosis","6","REACTOME_Pathways_13.10.2022","FALSE","false","Role%20of%20phospholipids%20in%20phagocytosis","Role of phospholipids in phagocytosis","0.004181980104914943","0.009377120338340207","","R-HSA:2029485"
"21.31147575378418",,"50.0","51.27629757591342","13.015427718302494","28.148667095062883","7.5596072035289215","[ABI1, ABI2, ABL1, ACTB, ACTG1, ACTR2, ACTR3, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, BAIAP2, BRK1, BTK, CD247, CD3G, CDC42, CFL1, CRK, CYFIP1, CYFIP2, DOCK1, ELMO1, ELMO2, FCGR1A, FCGR2A, FCGR3A, GRB2, HSP90AA1, HSP90AB1, LIMK1, MAPK1, MAPK3, MYH2, MYH9, MYO10, MYO1C, MYO5A, MYO9B, NCK1, NCKAP1, NCKAP1L, NCKIPSD, NF2, PAK1, PTK2, RAC1, SYK, VAV1, VAV2, VAV3, WAS, WASF1, WASF2, WASF3, WASL, WIPF1, WIPF2, WIPF3]","[ABL1, BTK, CD247, CDC42, CFL1, FCGR1A, FCGR3A, HSP90AA1, MYO9B, NF2, PAK1, SYK, WAS]","","","","","None Specific Cluster","","","[CD247, CFL1, FCGR3A, MYO9B, NF2, PAK1, SYK, WAS]","[FCGR1A, HSP90AA1]","[ABL1, BTK, CDC42, HSP90AA1]","[MYO9B]","","[Group58]","[-1]","{Group58=4.403776145234479E-6}","{Group58=1.2506724252465921E-5}","R-HSA:2029482","","4","Regulation%20of%20actin%20dynamics%20for%20phagocytic%20cup%20formation","13","REACTOME_Pathways_13.10.2022","FALSE","false","Regulation%20of%20actin%20dynamics%20for%20phagocytic%20cup%20formation","Regulation of actin dynamics for phagocytic cup formation","1.0208146880454145E-4","3.8280550801703047E-4","","R-HSA:2029482"
"41.66666793823242",,"50.0","58.67123448220142","19.856639360934885","21.47213073188871","0.0","[CD247, CD3G, FCGR1A, FCGR2A, FCGR3A, FGR, FYN, HCK, LYN, SRC, SYK, YES1]","[CD247, FCGR1A, FCGR3A, SRC, SYK]","","","","","None Specific Cluster","","","[CD247, FCGR3A, SYK]","[FCGR1A]","[SRC]","[]","","[Group58]","[-1]","{Group58=4.403776145234479E-6}","{Group58=1.2506724252465921E-5}","R-HSA:2029481","","4","FCGR%20activation","5","REACTOME_Pathways_13.10.2022","FALSE","false","FCGR%20activation","FCGR activation","5.76022713452104E-4","0.0016704658690111015","","R-HSA:2029481"
"18.604650497436523",,"50.0","42.33808877745233","10.746648261766364","40.67339959907127","6.241857076982496","[ABI1, ABI2, ABL1, ACTB, ACTG1, ACTR2, ACTR3, AHCYL1, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, BAIAP2, BRK1, BTK, CD247, CD3G, CDC42, CFL1, CRK, CYFIP1, CYFIP2, DOCK1, ELMO1, ELMO2, FCGR1A, FCGR2A, FCGR3A, FGR, FYN, GRB2, HCK, HSP90AA1, HSP90AB1, ITPR1, ITPR2, ITPR3, LIMK1, LYN, MAPK1, MAPK3, MYH2, MYH9, MYO10, MYO1C, MYO5A, MYO9B, NCK1, NCKAP1, NCKAP1L, NCKIPSD, NF2, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PLA2G6, PLCG1, PLCG2, PLD1, PLD2, PLD3, PLD4, PLPP4, PLPP5, PRKCD, PRKCE, PTK2, RAC1, SRC, SYK, VAV1, VAV2, VAV3, WAS, WASF1, WASF2, WASF3, WASL, WIPF1, WIPF2, WIPF3, YES1]","[ABL1, BTK, CD247, CDC42, CFL1, FCGR1A, FCGR3A, HSP90AA1, MYO9B, NF2, PAK1, PIK3R1, PRKCD, SRC, SYK, WAS]","","","","","None Specific Cluster","","","[CD247, CFL1, FCGR3A, MYO9B, NF2, PAK1, SYK, WAS]","[FCGR1A, HSP90AA1]","[ABL1, BTK, CDC42, HSP90AA1, PIK3R1, PRKCD, SRC]","[MYO9B]","","[Group58]","[-1]","{Group58=4.403776145234479E-6}","{Group58=1.2506724252465921E-5}","R-HSA:2029480","","3","Fcgamma%20receptor%20(FCGR)%20dependent%20phagocytosis","16","REACTOME_Pathways_13.10.2022","TRUE","false","Fcgamma%20receptor%20(FCGR)%20dependent%20phagocytosis","Fcgamma receptor (FCGR) dependent phagocytosis","9.5797949841778E-5","3.655448086067845E-4","","R-HSA:2029480"
"45.45454406738281",,"299.99999680397934","0.0","0.0","99.99999680397936","0.0","[CALM1, CALM2, CALM3, FKBP1A, NFATC1, NFATC2, NFATC3, PPIA, PPP3CA, PPP3CB, PPP3R1]","[NFATC1, NFATC2, NFATC3, PPP3CA, PPP3CB]","","","","","Specific for Cluster #3","","","[]","[]","[NFATC1, NFATC2, NFATC3, PPP3CA, PPP3CB]","[]","","[Group73]","[-1]","{Group73=3.563656515711569E-18}","{Group73=1.2650980630776069E-16}","R-HSA:2025928","","5","Calcineurin%20activates%20NFAT","5","REACTOME_Pathways_13.10.2022","FALSE","false","Calcineurin%20activates%20NFAT","Calcineurin activates NFAT","3.5463594603106654E-4","0.001109831917435352","","R-HSA:2025928"
"20.58823585510254",,"85.52713954242887","85.52713954242887","14.472863750476881","0.0","0.0","[CD101, CD247, CD3D, CD3E, CD3G, CD4, ENAH, EVL, FYB1, GRAP2, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, ITK, LAT, LCK, LCP2, NCK1, PAK1, PAK2, PAK3, PLCG1, PLCG2, VASP, WAS, ZAP70]","[CD247, CD3D, HLA-DPA1, HLA-DPB1, HLA-DRB1, PAK1, WAS]","","","","","Specific for Cluster #1","","","[CD247, HLA-DPA1, HLA-DPB1, HLA-DRB1, PAK1, WAS]","[CD3D]","[]","[]","","[Group59, Group73]","[-1]","{Group59=7.869231183251801E-6, Group73=3.563656515711569E-18}","{Group59=1.9266048758995788E-5, Group73=1.2650980630776069E-16}","R-HSA:202433","","4","Generation%20of%20second%20messenger%20molecules","7","REACTOME_Pathways_13.10.2022","FALSE","false","Generation%20of%20second%20messenger%20molecules","Generation of second messenger molecules","0.00504059413938844","0.010908748510616772","","R-HSA:202433"
"26.3157901763916",,"79.75566669455948","79.75566669455948","20.244326600438505","0.0","0.0","[CD247, CD3D, CD3E, CD3G, CD4, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, LCK, PTPN22, ZAP70]","[CD247, CD3D, HLA-DPA1, HLA-DPB1, HLA-DRB1]","","","","","Specific for Cluster #1","","","[CD247, HLA-DPA1, HLA-DPB1, HLA-DRB1]","[CD3D]","[]","[]","","[Group59, Group73]","[-1]","{Group59=7.869231183251801E-6, Group73=3.563656515711569E-18}","{Group59=1.9266048758995788E-5, Group73=1.2650980630776069E-16}","R-HSA:202430","","4","Translocation%20of%20ZAP-70%20to%20Immunological%20synapse","5","REACTOME_Pathways_13.10.2022","FALSE","false","Translocation%20of%20ZAP-70%20to%20Immunological%20synapse","Translocation of ZAP-70 to Immunological synapse","0.005812631934471403","0.012274247046092528","","R-HSA:202430"
"31.81818199157715",,"50.0","56.77018652450448","43.22981343399439","0.0","0.0","[CD247, CD3D, CD3E, CD3G, CD4, CSK, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, LCK, PAG1, PTPN22, PTPRC, PTPRJ]","[CD247, CD3D, HLA-DPA1, HLA-DPB1, HLA-DRB1, PAG1, PTPRC]","","","","","None Specific Cluster","","","[CD247, HLA-DPA1, HLA-DPB1, HLA-DRB1]","[CD3D, PAG1, PTPRC]","[]","[]","","[Group59, Group73]","[-1]","{Group59=7.869231183251801E-6, Group73=3.563656515711569E-18}","{Group59=1.9266048758995788E-5, Group73=1.2650980630776069E-16}","R-HSA:202427","","4","Phosphorylation%20of%20CD3%20and%20TCR%20zeta%20chains","7","REACTOME_Pathways_13.10.2022","FALSE","false","Phosphorylation%20of%20CD3%20and%20TCR%20zeta%20chains","Phosphorylation of CD3 and TCR zeta chains","3.1275279143486926E-4","9.930471844829792E-4","","R-HSA:202427"
"15.306122779846191",,"50.0","52.100179290035584","26.44910610623311","21.450709271527053","0.0","[BCL10, BTRC, CARD11, CD247, CD3D, CD3E, CD3G, CD4, CDC34, CHUK, CUL1, FBXW11, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, IKBKB, IKBKG, INPP5D, LCK, MALT1, MAP3K7, NFKB1, NFKBIA, PDPK1, PEDS1-UBE2V1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PRKCQ, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMA8, PSMB1, PSMB10, PSMB11, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD10, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD5, PSMD6, PSMD7, PSMD8, PSMD9, PSME1, PSME2, PSME3, PSME4, PSMF1, PTEN, RELA, RIPK2, RPS27A, SEM1, SKP1, TAB2, TRAF6, TRAT1, UBA52, UBB, UBC, UBE2D1, UBE2D2, UBE2N, UBE2V1]","[BTRC, CD247, CD3D, HLA-DPA1, HLA-DPB1, HLA-DRB1, PDPK1, PIK3R1, PSMB1, PSMB7, PSME1, PSME3, PSMF1, RELA, RPS27A]","","","","","None Specific Cluster","","","[CD247, HLA-DPA1, HLA-DPB1, HLA-DRB1, PDPK1, PSME1, PSME3, PSMF1]","[CD3D, PSMB1, PSMB7, RPS27A]","[BTRC, PIK3R1, RELA]","[]","","[Group59, Group63, Group73]","[-1]","{Group59=7.869231183251801E-6, Group63=1.5682500678852734E-9, Group73=3.563656515711569E-18}","{Group59=1.9266048758995788E-5, Group63=1.5906536402836345E-8, Group73=1.2650980630776069E-16}","R-HSA:202424","","4","Downstream%20TCR%20signaling","15","REACTOME_Pathways_13.10.2022","FALSE","false","Downstream%20TCR%20signaling","Downstream TCR signaling","0.0013532771557330184","0.0034832873535139823","","R-HSA:202424"
"15.833333015441895",,"50.0","51.58450039038798","31.424780709497547","16.99071497825443","0.0","[BCL10, BTRC, CARD11, CD101, CD247, CD3D, CD3E, CD3G, CD4, CDC34, CHUK, CSK, CUL1, ENAH, EVL, FBXW11, FYB1, GRAP2, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, IKBKB, IKBKG, INPP5D, ITK, LAT, LCK, LCP2, MALT1, MAP3K7, NCK1, NFKB1, NFKBIA, PAG1, PAK1, PAK2, PAK3, PDPK1, PEDS1-UBE2V1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PLCG1, PLCG2, PRKCQ, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMA8, PSMB1, PSMB10, PSMB11, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD10, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD5, PSMD6, PSMD7, PSMD8, PSMD9, PSME1, PSME2, PSME3, PSME4, PSMF1, PTEN, PTPN22, PTPRC, PTPRJ, RELA, RIPK2, RPS27A, SEM1, SKP1, TAB2, TRAF6, TRAT1, UBA52, UBB, UBC, UBE2D1, UBE2D2, UBE2N, UBE2V1, VASP, WAS, ZAP70]","[BTRC, CD247, CD3D, HLA-DPA1, HLA-DPB1, HLA-DRB1, PAG1, PAK1, PDPK1, PIK3R1, PSMB1, PSMB7, PSME1, PSME3, PSMF1, PTPRC, RELA, RPS27A, WAS]","","","","","None Specific Cluster","","","[CD247, HLA-DPA1, HLA-DPB1, HLA-DRB1, PAK1, PDPK1, PSME1, PSME3, PSMF1, WAS]","[CD3D, PAG1, PSMB1, PSMB7, PTPRC, RPS27A]","[BTRC, PIK3R1, RELA]","[]","","[Group59, Group63, Group73]","[-1]","{Group59=7.869231183251801E-6, Group63=1.5682500678852734E-9, Group73=3.563656515711569E-18}","{Group59=1.9266048758995788E-5, Group63=1.5906536402836345E-8, Group73=1.2650980630776069E-16}","R-HSA:202403","","3","TCR%20signaling","19","REACTOME_Pathways_13.10.2022","TRUE","false","TCR%20signaling","TCR signaling","2.1009313526455865E-4","7.084535956595582E-4","","R-HSA:202403"
,,"300.0","0.0","0.0","100.0","0.0","","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000057657","","","","","GENE-protein_coding,retained_intron","R-HSA:9701898","","","","PRDM1","PRDM1",,"639",,"","ASSOCIATED_GENE","false","639","PRDM1",,,"[A0A3B3IU23, A1YZ20, B2REA4, B2REA5, B4DW27, O75626, Q3SYG0, Q5T4E8]","639"
"13.432835578918457",,"83.12113370591533","83.12113370591533","16.878864641286278","0.0","0.0","[B2M, C3, CD160, CD19, CD1A, CD1B, CD1C, CD1D, CD200, CD200R1, CD22, CD226, CD247, CD300A, CD300C, CD300E, CD300LB, CD300LD, CD300LF, CD300LG, CD33, CD34, CD3D, CD3E, CD3G, CD40, CD40LG, CD81, CD8A, CD8B, CD96, CD99, CDH1, CLEC2B, CLEC2D, CLEC4G, COL17A1, COL1A1, COL1A2, COL2A1, COL3A1, COLEC12, CRTAM, CXADR, FCGR1A, FCGR2B, FCGR3A, HCST, HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G, ICAM1, ICAM2, ICAM3, ICAM4, ICAM5, IFITM1, ITGA4, ITGAL, ITGB1, ITGB2, ITGB7, JAML, KIR2DL1, KIR2DL2, KIR2DL3, KIR2DL4, KIR2DS1, KIR2DS2, KIR3DL1, KIR3DL2, KLRB1, KLRC1, KLRC4-KLRK1, KLRD1, KLRF1, KLRG1, KLRK1, LAIR1, LAIR2, LILRA1, LILRA2, LILRA3, LILRA4, LILRA5, LILRB1, LILRB2, LILRB3, LILRB4, LILRB5, LOC102725035, LOC107987462, MADCAM1, MICA, MICB, NCR1, NCR2, NCR3, NCR3LG1, NECTIN2, NPDC1, OSCAR, PIANP, PILRA, PILRB, PVR, RAET1E, SELL, SFTPD, SH2D1A, SH2D1B, SIGLEC1, SIGLEC10, SIGLEC11, SIGLEC12, SIGLEC5, SIGLEC6, SIGLEC7, SIGLEC8, SIGLEC9, SLAMF6, SLAMF7, TREM1, TREM2, TREML1, TREML2, TREML4, TYROBP, ULBP1, ULBP3, VCAM1]","[B2M, CD1D, CD247, CD3D, FCGR1A, FCGR3A, HCST, HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, KIR3DL1, KLRD1, KLRF1, LILRA2, PILRA, SLAMF7]","","","","","Specific for Cluster #1","","","[CD1D, CD247, FCGR3A, HCST, HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, KIR3DL1, KLRD1, KLRF1, LILRA2, PILRA, SLAMF7]","[B2M, CD3D, FCGR1A]","[]","[]","","[Group50]","[-1]","{Group50=4.380703243489306E-7}","{Group50=2.392537925290313E-6}","R-HSA:198933","","3","Immunoregulatory%20interactions%20between%20a%20Lymphoid%20and%20a%20non-Lymphoid%20cell","18","REACTOME_Pathways_13.10.2022","FALSE","false","Immunoregulatory%20interactions%20between%20a%20Lymphoid%20and%20a%20non-Lymphoid%20cell","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","0.0035557153611772575","0.008014177109389157","","R-HSA:198933"
,,"200.0","0.0","100.0","0.0","0.0","","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000120334","","","","","GENE-processed_transcript,protein_coding","R-HSA:195258","","","","CENPL","CENPL",,"91687",,"","ASSOCIATED_GENE","false","91687","CENPL",,,"[A0A024R8Z8, Q8N0S6]","91687"
,,"100.0","100.0","0.0","0.0","0.0","","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000166579","","","","","GENE-nonsense_mediated_decay,processed_transcript,protein_coding,retained_intron","R-HSA:195258","","","","NDEL1","NDEL1",,"81565",,"","ASSOCIATED_GENE","false","81565","NDEL1",,,"[A6NIZ0, J3KRK9, J3KSF2, J3KT16, J3QL31, J3QL85, J3QLD0, J3QRD2, J3QRZ1, J3QSD2, Q9GZM8]","81565"
,,"100.0","100.0","0.0","0.0","0.0","","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000184922","","","","","GENE-processed_transcript,protein_coding,retained_intron","R-HSA:195258","","","","FMNL1","FMNL1",,"752",,"","ASSOCIATED_GENE","false","752","FMNL1",,,"[A0A0A0MR62, I6L9I9, K7EJE6, K7EK60, K7EMY8, K7ERL1, O95466]","752"
,,"100.0","100.0","0.0","0.0","0.0","","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000072864","","","","","GENE-nonsense_mediated_decay,processed_transcript,protein_coding,retained_intron","R-HSA:195258","","","","NDE1","NDE1",,"54820",,"","ASSOCIATED_GENE","false","54820","NDE1",,,"[A0A0J9YY14, A0A0J9YYF5, A0A6Q8PEY3, A0A6Q8PG46, A0A6Q8PGV6, A0A6Q8PHH1, I3L2R3, I3L2R9, I3L2S8, I3L2T8, I3L3G9, I3L464, I3L522, I3L533, L8E8T4, Q9NXR1, X5DP35, X5DR54, X5DRF9]","54820"
,,"100.0","100.0","0.0","0.0","0.0","","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000077157","","","","","GENE-nonsense_mediated_decay,processed_transcript,protein_coding,retained_intron","R-HSA:5627123","","","","PPP1R12B","PPP1R12B",,"4660",,"","ASSOCIATED_GENE","false","4660","PPP1R12B",,,"[A0A024R965, A0A024R998, A0A024R9B2, A0A0S2Z473, A0A0S2Z4Q8, A0A0U1RQI8, A0A0U1RQP2, E1CKY7, H7C4R6, O60237, Q6GQY8]","4660"
,,"300.0","0.0","0.0","100.0","0.0","","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000169083","","","","","GENE-nonsense_mediated_decay,processed_transcript,protein_coding","R-HSA:8953897","","","","AR","AR",,"367",,"","ASSOCIATED_GENE","false","367","AR",,,"[A0A087WUX9, A0A087X1B6, A0A3G2C3P2, A0A6H0MAB3, A0A6H0MAE6, A0A7I2PS51, C0JKD5, C0JKD6, C0JKD7, D2KF13, D2Y6K2, D3YPP9, D3YPQ0, D3YPQ1, D3YPQ2, D3YPQ3, D5M8Q2, E9PEG3, F1D8N5, F5GZG9, G4VV16, P10275, Q13771, Q9NUA2, Q9UKJ6, V9GZH8, V9TLK5, X5DNC5]","367"
,,"100.0","100.0","0.0","0.0","0.0","","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000165879","","","","","GENE-processed_transcript,protein_coding","R-HSA:201681","","","","FRAT1","FRAT1",,"10023",,"","ASSOCIATED_GENE","false","10023","FRAT1",,,"[D3DR49, Q92837]","10023"
,,"100.0","100.0","0.0","0.0","0.0","","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000027869","","","","","GENE-processed_transcript,protein_coding","R-HSA:9006934","","","","SH2D2A","SH2D2A",,"9047",,"","ASSOCIATED_GENE","false","9047","SH2D2A",,,"[Q5UBZ2, Q5UBZ3, Q9NP31]","9047"
"19.827587127685547",,"250.0","3.5777895375365967","29.0607322718905","58.92196476113612","8.439512161151667","[AGER, ALPK1, APP, ATF1, ATF2, BTK, BTRC, CASP8, CD14, CD36, CHUK, CREB1, CUL1, DUSP3, DUSP4, DUSP6, DUSP7, ECSIT, ELK1, FBXW11, FGA, FGB, FGG, FOS, HMGB1, IKBIP, IKBKB, IKBKG, IRAK1, IRAK2, IRAK3, IRAK4, JUN, LRRC14, LY96, MAP2K1, MAP2K3, MAP2K4, MAP2K6, MAP2K7, MAP3K1, MAP3K7, MAP3K8, MAPK1, MAPK10, MAPK11, MAPK14, MAPK3, MAPK7, MAPK8, MAPK9, MAPKAPK2, MAPKAPK3, MEF2A, MEF2C, MYD88, N4BP1, NFKB1, NFKB2, NFKBIA, NFKBIB, NKIRAS1, NKIRAS2, NLRC5, NLRX1, NOD1, NOD2, PEDS1-UBE2V1, PELI1, PELI2, PELI3, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R5D, RELA, RIPK2, RPS27A, RPS6KA1, RPS6KA2, RPS6KA3, RPS6KA5, S100A1, S100A12, S100A8, S100A9, S100B, SAA1, SFTPA1, SFTPA2, SFTPD, SIGIRR, SKP1, SOCS1, TAB1, TAB2, TAB3, TIFA, TIRAP, TLR1, TLR2, TLR4, TLR6, TNIP2, TP53, TRAF2, TRAF6, UBA52, UBB, UBC, UBE2N, UBE2V1, USP14, USP18, VRK3]","[BTK, BTRC, CD36, CREB1, FOS, JUN, LY96, MAP3K1, MAPK10, MAPK11, MAPK14, MAPK7, MAPK8, MAPK9, MAPKAPK3, MEF2A, MEF2C, RELA, RPS27A, S100A12, S100A8, S100A9, TP53]","","","","","None Specific Cluster","","","[MAPKAPK3]","[CD36, LY96, MAP3K1, MAPK14, RPS27A, S100A12, S100A8, S100A9]","[BTK, BTRC, CREB1, FOS, JUN, MAP3K1, MAPK10, MAPK11, MAPK7, MAPK8, MAPK9, MEF2A, MEF2C, RELA, TP53]","[CREB1, JUN]","","[Group71]","[-1]","{Group71=6.5336816168197595E-12}","{Group71=1.5463046493140097E-10}","R-HSA:181438","","4","Toll%20Like%20Receptor%202%20(TLR2)%20Cascade","23","REACTOME_Pathways_13.10.2022","FALSE","false","Toll%20Like%20Receptor%202%20(TLR2)%20Cascade","Toll Like Receptor 2 (TLR2) Cascade","9.612491531740527E-7","6.432975102010968E-6","","R-HSA:181438"
,,"100.0","100.0","0.0","0.0","0.0","","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000182934","","","","","GENE-processed_transcript,protein_coding,retained_intron","R-HSA:8953897","","","","SRPRA","SRPRA",,"6734",,"","ASSOCIATED_GENE","false","6734","SRPRA",,,"[P08240]","6734"
,,"400.0","0.0","0.0","0.0","100.0","","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000057252","","","","","GENE-protein_coding","R-HSA:8964043","","","","SOAT1","STAT",,"6646",,"","ASSOCIATED_GENE","false","6646","SOAT1",,,"[B1APM4, P35610]","6646"
,,"300.0","0.0","0.0","100.0","0.0","","","","","1.Extracellular","1.Extracellular","","","ENSG00000267467","","","","","GENE-protein_coding","R-HSA:9029569","","","","APOC4","APOC4",,"346",,"","ASSOCIATED_GENE","false","346","APOC4",,,"[A0A7T1F0K2, A5YAK2, K7EMC3, P55056]","346"
,,"300.0","0.0","0.0","100.0","0.0","","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000130208","","","","","GENE-nonsense_mediated_decay,protein_coding","R-HSA:9029569","","","","APOC1","APOC1",,"341",,"","ASSOCIATED_GENE","false","341","APOC1",,,"[A0A024R0T8, K7EJI9, K7EKP1, K7ELM9, K7ELU7, K7EPF9, K7EPR9, K7ERI9, P02654]","341"
,,"200.0","0.0","100.0","0.0","0.0","","","","","1.Extracellular","1.Extracellular","","","ENSG00000090006","","","","","GENE-nonsense_mediated_decay,processed_transcript,protein_coding,retained_intron","R-HSA:9006936","","","","LTBP4","LTBP4",,"8425",,"","ASSOCIATED_GENE","false","8425","LTBP4",,,"[A0A087WUU1, A0A087WVR1, A0A087WVV5, A0A087WWZ7, A0A087WXC2, A0A087WXJ2, A0A087WYX7, A0A087X0A7, A0A0C4DH07, B3KXY6, F8WAA0, M0QXV3, M0QYE9, M0QZX0, M0R351, Q8N2S1]","8425"
,,"200.0","0.0","100.0","0.0","0.0","","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000129559","","","","","GENE-nonsense_mediated_decay,processed_transcript,protein_coding,retained_intron","R-HSA:9006936","","","","NEDD8","NEDD8",,"4738",,"","ASSOCIATED_GENE","false","4738","NEDD8",,,"[F8VSA6, Q15843, Q96L81]","4738"
